id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11
12815,2010-11-20,14:03,第31節,第1日,浦和,G大阪,埼玉スタジアム2002,晴,16.8,51.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,40071.0,62010,埼玉県さいたま市緑区美園2丁目1,,,17 エジミウソン FW,10 ポンテ FW,33 高橋 峻希 MF,5 サヌ MF,20 堀之内 聖 MF,8 柏木 陽介 MF,14 平川 忠亮 DF,2 坪井 慶介 DF,6 山田 暢久 DF,31 岡本 拓也 DF,1 山岸 範宏 GK,0,2,1 藤ヶ谷 陽介 GK,21 加地 亮 DF,2 中澤 聡太 DF,4 高木 和道 DF,13 安田 理大 DF,23 武井 択也 MF,17 明神 智和 MF,27 橋本 英郎 MF,7 遠藤 保仁 MF,22 イ グノ FW,33 宇佐美 貴史 FW
12816,2010-11-20,14:04,第31節,第1日,FC東京,川崎F,味の素スタジアム,晴,16.6,48.0,スカパー・e2(TBSチャンネル)/TOKYO MX/BS-TBS(録),28480.0,48999,東京都調布市西町376-3,,,13 平山 相太 FW,39 大黒 将志 FW,22 羽生 直剛 MF,18 石川 直宏 MF,10 梶山 陽平 MF,7 米本 拓司 MF,14 中村 北斗 DF,6 今野 泰幸 DF,3 森重 真人 DF,2 徳永 悠平 DF,20 権田 修一 GK,1,2,21 相澤 貴志 GK,2 伊藤 宏樹 DF,4 井川 祐輔 DF,17 菊地 光将 DF,8 小宮山 尊信 DF,20 稲本 潤一 MF,29 谷口 博之 MF,16 楠神 順平 MF,11 ヴィトール ジュニオール MF,10 ジュニーニョ FW,15 矢島 卓郎 FW
12817,2010-11-20,14:04,第31節,第1日,湘南,名古屋,平塚競技場,晴,17.3,52.0,スカパー・e2(J sports Plus)/NHK総合,12650.0,15732,神奈川県平塚市大原1−1,,,11 阿部 吉朗 FW,9 田原 豊 FW,40 エメルソン FW,21 永田 亮太 MF,15 ハン グギョン MF,7 寺川 能人 MF,26 古林 将太 DF,4 山口 貴弘 DF,33 遠藤 航 DF,5 臼井 幸平 DF,39 都築 龍太 GK,0,1,1 楢﨑 正剛 GK,32 田中 隼磨 DF,3 千代反田 充 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,7 中村 直志 MF,20 ダニルソン MF,8 マギヌン MF,10 小川 佳純 FW,16 ケネディ FW,11 玉田 圭司 FW
12818,2010-11-20,17:04,第31節,第1日,磐田,山形,ヤマハスタジアム(磐田),晴,12.8,68.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10118.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,8 ジウシーニョ FW,28 船谷 圭祐 MF,11 西 紀寛 MF,27 上田 康太 MF,6 那須 大亮 MF,16 金沢 浄 DF,4 大井 健太郎 DF,13 イ ガンジン DF,23 山本 康裕 DF,1 川口 能活 GK,0,0,1 清水 健太 GK,2 小林 亮 DF,32 前田 和哉 DF,3 石井 秀典 DF,13 石川 竜也 DF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,8 増田 誓志 MF,11 北村 知隆 FW,15 長谷川 悠 FW,7 宮沢 克行 FW
12819,2010-11-20,19:34,第31節,第1日,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,晴,11.1,81.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/KBS京都,6904.0,20588,京都府京都市右京区西京極新明町29,,,13 柳沢 敦 FW,10 ディエゴ FW,9 ドゥトラ MF,16 安藤 淳 MF,6 染谷 悠太 MF,15 中山 博貴 MF,19 森下 俊 DF,4 水本 裕貴 DF,5 郭 泰輝 DF,22 渡邉 大剛 DF,29 守田 達弥 GK,0,2,1 北野 貴之 GK,32 杉山 新 DF,4 深谷 友基 DF,14 坪内 秀介 DF,24 鈴木 規郎 DF,6 青木 拓矢 MF,18 李 浩 MF,17 橋本 早十 MF,22 金久保 順 MF,16 李 天秀 FW,10 ラファエル FW
12820,2010-11-20,17:04,第31節,第1日,C大阪,横浜FM,キンチョウスタジアム,晴,15.3,56.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,13473.0,17892,大阪府大阪市東住吉区長居公園1-1,,,9 アドリアーノ FW,14 家長 昭博 MF,13 清武 弘嗣 MF,7 乾 貴士 MF,10 マルチネス MF,6 アマラウ MF,28 丸橋 祐介 DF,22 上本 大海 DF,3 茂庭 照幸 DF,17 酒本 憲幸 DF,21 キム ジンヒョン GK,2,0,21 飯倉 大樹 GK,2 藤田 優人 DF,32 波戸 康広 DF,3 松田 直樹 DF,5 田中 裕介 DF,18 清水 範久 MF,30 小椋 祥平 MF,7 兵藤 慎剛 MF,25 中村 俊輔 MF,10 山瀬 功治 MF,37 端戸 仁 FW
12821,2010-11-20,14:02,第31節,第1日,神戸,鹿島,ホームズスタジアム神戸,晴,16.7,53.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,11462.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,11 ポポ FW,10 ボッティ FW,31 小川 慶治朗 MF,7 朴 康造 MF,18 田中 英雄 MF,24 三原 雅俊 MF,21 茂木 弘人 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,25 石櫃 洋祐 DF,30 徳重 健太 GK,0,0,21 曽ヶ端 準 GK,7 新井場 徹 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,5 ジウトン DF,6 中田 浩二 MF,40 小笠原 満男 MF,8 野沢 拓也 MF,11 フェリペ ガブリエル MF,25 遠藤 康 MF,13 興梠 慎三 FW
12822,2010-11-20,17:04,第31節,第1日,広島,新潟,広島ビッグアーチ,晴,11.6,64.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11961.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,9 李 忠成 FW,33 山﨑 雅人 MF,15 髙萩 洋次郎 MF,16 山岸 智 MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,14 ミキッチ MF,5 槙野 智章 DF,35 中島 浩司 DF,24 森脇 良太 DF,21 西川 周作 GK,4,0,21 東口 順昭 GK,22 西 大伍 DF,6 永田 充 DF,26 中野 洋司 DF,24 酒井 高徳 DF,32 小林 慶行 MF,15 本間 勲 MF,7 ジョン パウロ MF,13 木暮 郁哉 MF,16 大島 秀夫 FW,8 ミシェウ FW
12823,2010-11-23,19:34,第32節,第1日,山形,京都,NDソフトスタジアム山形,曇,5.6,71.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8582.0,20784,山形県天童市山王1−1,2010-11-23,Labor Thanksgiving Day,7 宮沢 克行 FW,10 田代 有三 FW,11 北村 知隆 FW,8 増田 誓志 MF,17 佐藤 健太郎 MF,19 秋葉 勝 MF,13 石川 竜也 DF,4 西河 翔吾 DF,32 前田 和哉 DF,2 小林 亮 DF,1 清水 健太 GK,1,0,1 平井 直人 GK,24 増嶋 竜也 DF,5 郭 泰輝 DF,4 水本 裕貴 DF,17 中村 太亮 DF,23 中村 充孝 MF,6 染谷 悠太 MF,15 中山 博貴 MF,9 ドゥトラ MF,10 ディエゴ FW,2 西野 泰正 FW
12824,2010-11-23,14:04,第32節,第1日,鹿島,磐田,県立カシマサッカースタジアム,曇時々雨,15.9,78.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/BS,18575.0,37496,茨城県鹿嶋市神向寺後山26-2,2010-11-23,Labor Thanksgiving Day,18 マルキーニョス FW,13 興梠 慎三 FW,11 フェリペ ガブリエル MF,8 野沢 拓也 MF,6 中田 浩二 MF,40 小笠原 満男 MF,5 ジウトン DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,7 新井場 徹 DF,21 曽ヶ端 準 GK,1,2,1 川口 能活 GK,23 山本 康裕 DF,13 イ ガンジン DF,4 大井 健太郎 DF,20 山本 脩斗 DF,6 那須 大亮 MF,27 上田 康太 MF,11 西 紀寛 MF,10 成岡 翔 MF,8 ジウシーニョ FW,18 前田 遼一 FW
12825,2010-11-23,17:03,第32節,第1日,大宮,神戸,NACK5スタジアム大宮,曇,13.9,54.0,スカパー・e2(J sports Plus)/テレ玉,8979.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,2010-11-23,Labor Thanksgiving Day,10 ラファエル FW,16 李 天秀 FW,30 渡部 大輔 MF,11 藤本 主税 MF,18 李 浩 MF,6 青木 拓矢 MF,24 鈴木 規郎 DF,3 マト DF,4 深谷 友基 DF,32 杉山 新 DF,1 北野 貴之 GK,2,2,30 徳重 健太 GK,25 石櫃 洋祐 DF,2 小林 久晃 DF,5 河本 裕之 DF,21 茂木 弘人 DF,24 三原 雅俊 MF,18 田中 英雄 MF,7 朴 康造 MF,31 小川 慶治朗 MF,10 ボッティ FW,11 ポポ FW
12826,2010-11-23,17:03,第32節,第1日,川崎F,C大阪,等々力陸上競技場,曇のち雨,14.8,52.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,16194.0,26827,神奈川県川崎市中原区等々力1-1,2010-11-23,Labor Thanksgiving Day,15 矢島 卓郎 FW,10 ジュニーニョ FW,11 ヴィトール ジュニオール MF,16 楠神 順平 MF,14 中村 憲剛 MF,18 横山 知伸 MF,8 小宮山 尊信 DF,13 寺田 周平 DF,17 菊地 光将 DF,2 伊藤 宏樹 DF,21 相澤 貴志 GK,1,2,21 キム ジンヒョン GK,17 酒本 憲幸 DF,3 茂庭 照幸 DF,22 上本 大海 DF,28 丸橋 祐介 DF,6 アマラウ MF,10 マルチネス MF,7 乾 貴士 MF,13 清武 弘嗣 MF,14 家長 昭博 MF,9 アドリアーノ FW
12827,2010-11-23,14:03,第32節,第1日,横浜FM,浦和,日産スタジアム,晴,17.4,41.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,29691.0,72081,神奈川県横浜市港北区小机町3300,2010-11-23,Labor Thanksgiving Day,40 小野 裕二 FW,37 端戸 仁 FW,26 松本 怜 MF,7 兵藤 慎剛 MF,6 河合 竜二 MF,25 中村 俊輔 MF,5 田中 裕介 DF,3 松田 直樹 DF,32 波戸 康広 DF,35 天野 貴史 DF,21 飯倉 大樹 GK,1,4,1 山岸 範宏 GK,31 岡本 拓也 DF,6 山田 暢久 DF,2 坪井 慶介 DF,35 宇賀神 友弥 DF,8 柏木 陽介 MF,20 堀之内 聖 MF,5 サヌ MF,33 高橋 峻希 MF,10 ポンテ FW,17 エジミウソン FW
12828,2010-11-23,17:03,第32節,第1日,新潟,仙台,東北電力ビッグスワンスタジアム,曇,10.4,46.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,24928.0,41684,新潟県新潟市中央区清五郎67-12,2010-11-23,Labor Thanksgiving Day,23 田中 亜土夢 FW,16 大島 秀夫 FW,24 酒井 高徳 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,14 三門 雄大 MF,17 内田 潤 DF,6 永田 充 DF,3 千葉 和彦 DF,22 西 大伍 DF,21 東口 順昭 GK,1,1,16 林 卓人 GK,25 菅井 直樹 DF,3 渡辺 広大 DF,2 鎌田 次郎 DF,23 田村 直也 DF,7 千葉 直樹 MF,31 斉藤 大介 MF,15 太田 吉彰 MF,10 梁 勇基 MF,9 中原 貴之 FW,24 赤嶺 真吾 FW
12829,2010-11-23,14:04,第32節,第1日,清水,広島,アウトソーシングスタジアム日本平,晴,17.8,69.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK静岡/NHK広島,17143.0,20248,静岡県静岡市清水区村松3880−1,2010-11-23,Labor Thanksgiving Day,23 岡崎 慎司 FW,9 永井 雄一郎 FW,22 大前 元紀 FW,10 藤本 淳吾 MF,16 本田 拓也 MF,13 兵働 昭弘 MF,4 太田 宏介 DF,5 岩下 敬輔 DF,26 平岡 康裕 DF,25 市川 大祐 DF,21 西部 洋平 GK,2,1,21 西川 周作 GK,24 森脇 良太 DF,35 中島 浩司 DF,5 槙野 智章 DF,14 ミキッチ MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,16 山岸 智 MF,9 李 忠成 MF,15 髙萩 洋次郎 MF,11 佐藤 寿人 FW
12830,2010-11-23,14:04,第32節,第1日,名古屋,FC東京,豊田スタジアム,屋内,15.2,47.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK総合/NHK名古屋,33655.0,41255,愛知県豊田市千石町7-2,2010-11-23,Labor Thanksgiving Day,11 玉田 圭司 FW,16 ケネディ FW,10 小川 佳純 FW,8 マギヌン MF,14 吉村 圭司 MF,7 中村 直志 MF,6 阿部 翔平 DF,5 増川 隆洋 DF,4 田中 マルクス闘莉王 DF,2 竹内 彬 DF,1 楢﨑 正剛 GK,0,1,20 権田 修一 GK,33 椋原 健太 DF,3 森重 真人 DF,6 今野 泰幸 DF,14 中村 北斗 DF,2 徳永 悠平 MF,7 米本 拓司 MF,18 石川 直宏 MF,16 リカルジーニョ MF,10 梶山 陽平 FW,39 大黒 将志 FW
12831,2010-11-23,14:04,第32節,第1日,G大阪,湘南,万博記念競技場,晴,12.3,44.0,スカパー・e2(TBSチャンネル)/BS-TBS,11347.0,21000,大阪府吹田市千里万博公園5-2,2010-11-23,Labor Thanksgiving Day,33 宇佐美 貴史 FW,14 平井 将生 FW,10 二川 孝広 MF,7 遠藤 保仁 MF,17 明神 智和 MF,27 橋本 英郎 MF,6 下平 匠 DF,5 山口 智 DF,4 高木 和道 DF,21 加地 亮 DF,1 藤ヶ谷 陽介 GK,2,1,39 都築 龍太 GK,5 臼井 幸平 DF,33 遠藤 航 DF,4 山口 貴弘 DF,26 古林 将太 DF,15 ハン グギョン MF,7 寺川 能人 MF,21 永田 亮太 MF,40 エメルソン FW,17 馬場 賢治 FW,11 阿部 吉朗 FW
12832,2010-11-27,17:33,第33節,第1日,大宮,新潟,NACK5スタジアム大宮,曇,12.2,56.0,スカパー・e2(J sports Plus)/テレ玉,10967.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,10 ラファエル FW,19 市川 雅彦 FW,30 渡部 大輔 MF,11 藤本 主税 MF,18 李 浩 MF,6 青木 拓矢 MF,24 鈴木 規郎 DF,14 坪内 秀介 DF,4 深谷 友基 DF,32 杉山 新 DF,1 北野 貴之 GK,2,2,21 東口 順昭 GK,14 三門 雄大 DF,3 千葉 和彦 DF,6 永田 充 DF,24 酒井 高徳 DF,32 小林 慶行 MF,15 本間 勲 MF,10 マルシオ リシャルデス MF,8 ミシェウ MF,16 大島 秀夫 FW,23 田中 亜土夢 FW
12833,2010-11-27,17:32,第33節,第1日,FC東京,山形,味の素スタジアム,曇,12.4,63.0,スカパー・e2(TBSチャンネル)/TOKYO MX/TBS(単・録),26243.0,48999,東京都調布市西町376-3,,,13 平山 相太 FW,39 大黒 将志 FW,22 羽生 直剛 MF,18 石川 直宏 MF,10 梶山 陽平 MF,7 米本 拓司 MF,14 中村 北斗 DF,6 今野 泰幸 DF,2 徳永 悠平 DF,33 椋原 健太 DF,20 権田 修一 GK,1,1,1 清水 健太 GK,14 宮本 卓也 DF,4 西河 翔吾 DF,32 前田 和哉 DF,2 小林 亮 DF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,8 増田 誓志 MF,11 北村 知隆 FW,15 長谷川 悠 FW,24 伊東 俊 FW
12834,2010-11-27,14:04,第33節,第1日,川崎F,浦和,等々力陸上競技場,晴,14.1,46.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,19411.0,26827,神奈川県川崎市中原区等々力1-1,,,15 矢島 卓郎 FW,10 ジュニーニョ FW,7 黒津 勝 FW,16 楠神 順平 MF,14 中村 憲剛 MF,18 横山 知伸 MF,8 小宮山 尊信 DF,17 菊地 光将 DF,4 井川 祐輔 DF,2 伊藤 宏樹 DF,21 相澤 貴志 GK,1,1,1 山岸 範宏 GK,31 岡本 拓也 DF,6 山田 暢久 DF,2 坪井 慶介 DF,35 宇賀神 友弥 DF,8 柏木 陽介 MF,20 堀之内 聖 MF,5 サヌ MF,33 高橋 峻希 MF,10 ポンテ FW,17 エジミウソン FW
12835,2010-11-27,14:04,第33節,第1日,磐田,名古屋,ヤマハスタジアム(磐田),晴,15.4,35.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,13278.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,8 ジウシーニョ FW,10 成岡 翔 MF,11 西 紀寛 MF,27 上田 康太 MF,6 那須 大亮 MF,20 山本 脩斗 DF,13 イ ガンジン DF,50 古賀 正紘 DF,23 山本 康裕 DF,1 川口 能活 GK,1,2,1 楢﨑 正剛 GK,32 田中 隼磨 DF,3 千代反田 充 DF,5 増川 隆洋 DF,38 三都主 アレサンドロ DF,7 中村 直志 MF,14 吉村 圭司 MF,8 マギヌン MF,10 小川 佳純 FW,16 ケネディ FW,11 玉田 圭司 FW
12836,2010-11-27,14:04,第33節,第1日,G大阪,横浜FM,万博記念競技場,晴,13.6,33.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK総合,17977.0,21000,大阪府吹田市千里万博公園5-2,,,33 宇佐美 貴史 FW,22 イ グノ FW,10 二川 孝広 MF,7 遠藤 保仁 MF,17 明神 智和 MF,27 橋本 英郎 MF,13 安田 理大 DF,4 高木 和道 DF,2 中澤 聡太 DF,21 加地 亮 DF,1 藤ヶ谷 陽介 GK,0,2,21 飯倉 大樹 GK,35 天野 貴史 DF,32 波戸 康広 DF,3 松田 直樹 DF,5 田中 裕介 DF,25 中村 俊輔 MF,18 清水 範久 MF,6 河合 竜二 MF,7 兵藤 慎剛 MF,40 小野 裕二 FW,9 渡邉 千真 FW
12837,2010-11-27,14:04,第33節,第1日,神戸,清水,ホームズスタジアム神戸,晴,13.6,35.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,14061.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,11 ポポ FW,17 吉田 孝行 FW,31 小川 慶治朗 MF,10 ボッティ MF,18 田中 英雄 MF,24 三原 雅俊 MF,21 茂木 弘人 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,25 石櫃 洋祐 DF,30 徳重 健太 GK,1,0,21 西部 洋平 GK,25 市川 大祐 DF,26 平岡 康裕 DF,5 岩下 敬輔 DF,4 太田 宏介 DF,13 兵働 昭弘 MF,16 本田 拓也 MF,7 伊東 輝悦 MF,23 岡崎 慎司 FW,18 ヨンセン FW,10 藤本 淳吾 FW
12838,2010-11-27,17:34,第33節,第1日,広島,仙台,広島ビッグアーチ,晴,10.1,72.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,16448.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,15 髙萩 洋次郎 MF,9 李 忠成 MF,16 山岸 智 MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,14 ミキッチ MF,5 槙野 智章 DF,35 中島 浩司 DF,24 森脇 良太 DF,21 西川 周作 GK,1,0,16 林 卓人 GK,25 菅井 直樹 DF,3 渡辺 広大 DF,2 鎌田 次郎 DF,27 朴 柱成 DF,8 永井 篤志 MF,31 斉藤 大介 MF,10 梁 勇基 MF,20 フェルナンジーニョ MF,9 中原 貴之 FW,24 赤嶺 真吾 FW
12839,2010-11-28,13:03,第33節,第2日,鹿島,京都,県立カシマサッカースタジアム,晴,16.8,52.0,スカパー・e2(J sports Plus)/NHK水戸*,19588.0,37496,茨城県鹿嶋市神向寺後山26-2,,,18 マルキーニョス FW,13 興梠 慎三 FW,11 フェリペ ガブリエル MF,8 野沢 拓也 MF,40 小笠原 満男 MF,6 中田 浩二 MF,32 宮崎 智彦 DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,7 新井場 徹 DF,21 曽ヶ端 準 GK,2,1,29 守田 達弥 GK,22 渡邉 大剛 DF,5 郭 泰輝 DF,4 水本 裕貴 DF,19 森下 俊 DF,23 中村 充孝 MF,26 角田 誠 MF,15 中山 博貴 MF,9 ドゥトラ MF,10 ディエゴ FW,13 柳沢 敦 FW
12840,2010-11-28,13:03,第33節,第2日,湘南,C大阪,平塚競技場,晴,19.2,30.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8775.0,15732,神奈川県平塚市大原1−1,,,40 エメルソン FW,11 阿部 吉朗 FW,7 寺川 能人 FW,8 坂本 紘司 MF,41 永木 亮太 MF,15 ハン グギョン MF,30 島村 毅 DF,14 阪田 章裕 DF,6 村松 大輔 DF,5 臼井 幸平 DF,1 野澤 洋輔 GK,0,4,21 キム ジンヒョン GK,17 酒本 憲幸 DF,3 茂庭 照幸 DF,22 上本 大海 DF,28 丸橋 祐介 DF,6 アマラウ MF,10 マルチネス MF,7 乾 貴士 MF,13 清武 弘嗣 MF,14 家長 昭博 MF,9 アドリアーノ FW
12841,2010-12-04,15:34,第34節,第1日,仙台,川崎F,ユアテックスタジアム仙台,晴,9.7,32.0,スカパー・e2(J sports Plus),18989.0,19694,宮城県仙台市泉区七北田字柳78,,,9 中原 貴之 FW,10 梁 勇基 MF,20 フェルナンジーニョ MF,15 太田 吉彰 MF,31 斉藤 大介 MF,8 永井 篤志 MF,27 朴 柱成 DF,2 鎌田 次郎 DF,3 渡辺 広大 DF,25 菅井 直樹 DF,16 林 卓人 GK,1,1,21 相澤 貴志 GK,19 森 勇介 DF,4 井川 祐輔 DF,17 菊地 光将 DF,8 小宮山 尊信 DF,20 稲本 潤一 MF,14 中村 憲剛 MF,16 楠神 順平 MF,11 ヴィトール ジュニオール MF,10 ジュニーニョ FW,15 矢島 卓郎 FW
12842,2010-12-04,15:34,第34節,第1日,山形,鹿島,NDソフトスタジアム山形,晴,8.1,51.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,13647.0,20784,山形県天童市山王1−1,,,7 宮沢 克行 FW,10 田代 有三 FW,11 北村 知隆 FW,19 秋葉 勝 MF,17 佐藤 健太郎 MF,5 下村 東美 MF,13 石川 竜也 DF,32 前田 和哉 DF,4 西河 翔吾 DF,2 小林 亮 DF,1 清水 健太 GK,1,1,21 曽ヶ端 準 GK,7 新井場 徹 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,32 宮崎 智彦 DF,6 中田 浩二 MF,40 小笠原 満男 MF,8 野沢 拓也 MF,11 フェリペ ガブリエル MF,13 興梠 慎三 FW,18 マルキーニョス FW
12843,2010-12-04,15:34,第34節,第1日,浦和,神戸,埼玉スタジアム2002,晴,15.0,29.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/BS/テレ玉,45941.0,62010,埼玉県さいたま市緑区美園2丁目1,,,17 エジミウソン FW,10 ポンテ FW,33 高橋 峻希 MF,15 エスクデロ セルヒオ MF,3 細貝 萌 MF,8 柏木 陽介 MF,35 宇賀神 友弥 DF,2 坪井 慶介 DF,26 濱田 水輝 DF,31 岡本 拓也 DF,1 山岸 範宏 GK,0,4,30 徳重 健太 GK,25 石櫃 洋祐 DF,4 北本 久仁衛 DF,5 河本 裕之 DF,21 茂木 弘人 DF,24 三原 雅俊 MF,10 ボッティ MF,7 朴 康造 MF,31 小川 慶治朗 MF,17 吉田 孝行 FW,11 ポポ FW
12844,2010-12-04,15:33,第34節,第1日,横浜FM,大宮,日産スタジアム,晴,15.5,38.0,スカパー(スカチャンHD、スカチャン)/スカパー・e2(フジテレビONE),28071.0,72081,神奈川県横浜市港北区小机町3300,,,9 渡邉 千真 FW,10 山瀬 功治 FW,25 中村 俊輔 MF,7 兵藤 慎剛 MF,6 河合 竜二 MF,18 清水 範久 MF,2 藤田 優人 DF,32 波戸 康広 DF,30 小椋 祥平 DF,35 天野 貴史 DF,21 飯倉 大樹 GK,0,2,1 北野 貴之 GK,32 杉山 新 DF,4 深谷 友基 DF,14 坪内 秀介 DF,24 鈴木 規郎 DF,6 青木 拓矢 MF,18 李 浩 MF,30 渡部 大輔 MF,16 李 天秀 MF,9 石原 直樹 FW,10 ラファエル FW
12845,2010-12-04,15:34,第34節,第1日,新潟,湘南,東北電力ビッグスワンスタジアム,曇時々雨,11.5,44.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK新潟,27389.0,41684,新潟県新潟市中央区清五郎67-12,,,8 ミシェウ FW,16 大島 秀夫 FW,9 曺 永哲 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,32 小林 慶行 MF,24 酒井 高徳 DF,6 永田 充 DF,3 千葉 和彦 DF,22 西 大伍 DF,21 東口 順昭 GK,3,1,1 野澤 洋輔 GK,5 臼井 幸平 DF,6 村松 大輔 DF,33 遠藤 航 DF,4 山口 貴弘 DF,15 ハン グギョン MF,41 永木 亮太 MF,8 坂本 紘司 MF,40 エメルソン FW,22 中村 祐也 FW,11 阿部 吉朗 FW
12846,2010-12-04,15:33,第34節,第1日,清水,G大阪,アウトソーシングスタジアム日本平,晴,10.4,68.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/静岡放送,19088.0,20248,静岡県静岡市清水区村松3880−1,,,10 藤本 淳吾 FW,18 ヨンセン FW,23 岡崎 慎司 FW,30 小野 伸二 MF,16 本田 拓也 MF,13 兵働 昭弘 MF,2 児玉 新 DF,5 岩下 敬輔 DF,26 平岡 康裕 DF,25 市川 大祐 DF,21 西部 洋平 GK,0,3,1 藤ヶ谷 陽介 GK,21 加地 亮 DF,2 中澤 聡太 DF,4 高木 和道 DF,13 安田 理大 DF,23 武井 択也 MF,17 明神 智和 MF,27 橋本 英郎 MF,7 遠藤 保仁 MF,22 イ グノ FW,9 ルーカス FW
